A21,1237663269868929590,256.23662985545,78.7182536379856,4143,301,6,22,GALAXY,19.43619,18.05313,17.36687,16.95937,16.70418
A22,1237656565427994915,255.573723766144,78.7644029635982,2582,301,6,68,GALAXY,19.20587,17.13057,16.27758,15.87553,15.55987
A23,1237663230678728929,256.390994358208,78.5865921630867,4134,301,5,43,GALAXY,18.14285,16.15585,15.20296,14.72534,14.39179
A24,1237656565427994914,255.576923746152,78.7675919544971,2582,301,6,68,GALAXY,18.02289,16.65356,15.94943,15.51658,15.24713
A25,1237656565428060545,255.3736637287,78.602052724032,2582,301,6,69,GALAXY,18.79399,16.87062,15.915,15.44615,15.05082
A26,1237663269868929529,256.202767981486,78.8058595878156,4143,301,6,22,GALAXY,18.23685,16.23555,15.26457,14.82211,14.50855
A27,1237663269868994711,256.299669873471,78.8038686815201,4143,301,6,23,GALAXY,17.93059,16.74247,16.12103,15.75301,15.52177
A28,1237663269868994714,256.314307194152,78.8037144411125,4143,301,6,23,GALAXY,20.46196,19.02977,18.28109,17.8769,17.64189
A29,1237656565427995059,255.133782887222,78.669978947456,2582,301,6,68,GALAXY,18.35654,16.48428,15.54897,15.08507,14.73092
A30,1237656565427994885,255.246500375564,78.7498044616367,2582,301,6,68,GALAXY,18.13948,16.26784,15.35622,14.89301,14.50544
A31,1237663269868863582,255.250180195451,78.7585743266103,4143,301,6,21,GALAXY,18.99701,17.74692,17.13749,16.79104,16.56792
A32,1237663269868863675,255.122270707576,78.6346510612047,4143,301,6,21,GALAXY,18.96465,17.02757,16.05981,15.60444,15.21261
A33,1237663230678729266,256.548668539437,78.5471712977648,4134,301,5,43,GALAXY,-9999,-9999,15.22398,14.75623,-9999
A34,1237663269868994575,256.244192818779,78.8331485009087,4143,301,6,23,GALAXY,19.74024,17.76898,16.79728,16.24689,15.87586
A35,1237656565428125956,255.97333316834,78.4865114483894,2582,301,6,70,GALAXY,19.53557,18.18484,17.59169,17.31517,17.05067
A36,1237663231215599974,255.893507723826,78.8485681726021,4134,301,6,43,GALAXY,18.25739,16.95087,16.2742,15.86092,15.61835
A37,1237663230678794442,256.862409940244,78.6059445983786,4134,301,5,44,GALAXY,19.09721,17.17233,16.37618,15.95413,15.70136
A38,1237663269868994718,256.230578295948,78.8522262652562,4143,301,6,23,GALAXY,19.80752,18.19998,17.44226,17.03988,16.7729
A39,1237663231215599911,255.694638130493,78.8627343008053,4134,301,6,43,GALAXY,18.02243,16.16334,15.21279,14.75917,14.42336
A40,1237663269868994787,256.618219529723,78.8207707715476,4143,301,6,23,GALAXY,19.47391,17.96672,17.27746,16.86689,16.55509
A41,1237656565427929429,255.550945228903,78.8591315417707,2582,301,6,67,GALAXY,18.81056,16.97897,16.10238,15.59498,15.20552
A42,1237656565427929434,255.393739747018,78.8462576204005,2582,301,6,67,GALAXY,19.16813,17.65726,16.79103,16.26701,15.88112
A43,1237663269868994739,256.389957853406,78.8546244618465,4143,301,6,23,GALAXY,17.23078,16.016,15.34449,14.88675,14.66841
A44,1237663230678794779,257.045106501351,78.6534350890285,4134,301,5,44,GALAXY,19.18621,18.00641,17.3637,17.0075,16.7773
A46,1237663231215534435,255.107230277481,78.8240138424865,4134,301,6,42,GALAXY,19.43351,17.57716,16.80207,16.36746,16.05437
A47,1237663230678794661,256.81521258988,78.5021733363665,4134,301,5,44,GALAXY,18.98319,17.69519,16.47644,16.00573,15.65312
A48,1237663231215665398,256.060428112864,78.9099566868649,4134,301,6,44,GALAXY,19.53127,18.47887,18.13574,17.80482,17.79931
A49,1237663230678794724,257.01286116297,78.5440978850309,4134,301,5,44,GALAXY,20.13627,18.51594,17.60781,17.13215,16.81042
A50,1237663231215599906,255.56980771225,78.9029710180986,4134,301,6,43,GALAXY,19.05872,17.69607,17.08054,16.67933,16.4769
A51,1237655749380866191,254.90609661151,78.4952340643894,2392,301,6,17,UNKNOWN,-9999,-9999,-9999,-9999,-9999
A52,1237663269868798241,254.587341489232,78.7235395378884,4143,301,6,20,GALAXY,18.60868,17.06268,16.26982,16.38029,15.84569
A53,1237663269332058258,256.638383022723,78.4222635010469,4143,301,5,22,GALAXY,18.55976,16.62299,15.70522,15.23102,14.89894
A54,1237656565428191612,256.548752480939,78.4104739864563,2582,301,6,71,GALAXY,19.50291,18.17724,17.50449,17.11265,16.84254
A55,1237663230678794417,257.139081117532,78.498380239265,4134,301,5,44,GALAXY,17.99263,15.87979,14.92031,14.44202,14.11387
A56,1237663269869060112,257.241581613862,78.8374888097141,4143,301,6,24,GALAXY,17.77209,15.94307,15.0505,14.58174,14.27975
A57,1237663231215599819,255.134546146833,78.9360882590344,4134,301,6,43,GALAXY,18.71879,16.95435,16.05746,15.57189,15.18129
A58,1237663230678794784,257.329347113523,78.5043560089435,4134,301,5,44,GALAXY,19.75393,17.86246,16.95906,16.48522,16.12654
A59,1237663269331992717,255.854894666603,78.344086717661,4143,301,5,21,GALAXY,18.40294,17.2278,16.68898,16.30788,16.12581
A61,1237656565427995145,255.78841154489,78.6888647015661,2582,301,6,68,UNKNOWN,-9999,-9999,-9999,-9999,-9999
A62,1237663231215665231,256.155667193329,78.8888857828523,4134,301,6,44,GALAXY,19.19084,17.89357,17.5511,17.25821,17.20393
A63,1237663231215599938,255.454548538224,79.0378746603062,4134,301,6,43,GALAXY,17.15535,15.38626,14.53821,14.08464,13.72113
A64,1237663269868994834,256.979324583922,78.7470759587906,4143,301,6,23,GALAXY,19.14963,17.36313,16.4453,16.04538,15.70606
A65,1237663230678860038,257.416130812698,78.5520170182894,4134,301,5,45,GALAXY,17.95255,16.22254,15.37191,14.92419,14.604
A66,1237663230678794264,256.703930121026,78.592663431957,4134,301,5,44,GALAXY,24.36416,18.06705,17.10814,16.57804,16.32572
A67,1237663269868994760,256.751961900816,78.6897789579383,4143,301,6,23,GALAXY,20.61232,18.4701,17.51958,17.13471,16.81514
A69,1237663269868864161,255.334598512091,78.7552344573923,4143,301,6,21,GALAXY,20.43874,18.91024,18.22282,17.75945,17.49095
A70,1237663231215599825,255.045909732226,79.0042723246091,4134,301,6,43,GALAXY,18.55432,16.87271,16.00419,15.55768,15.2153
A71,1237656565427864068,254.95592394529,78.9722774786379,2582,301,6,66,GALAXY,19.99234,18.72859,18.12274,17.72529,17.50102
A72,1237663269869060334,257.291231066691,78.875505841125,4143,301,6,24,GALAXY,17.4849,16.20008,15.497,15.09942,14.83994
A73,1237663269868929212,256.286138702129,78.6849724032987,4143,301,6,22,STAR,19.40607,17.44981,16.66214,16.36099,16.32247
A74,1237663269868929418,256.149332302671,78.6681535644636,4143,301,6,22,GALAXY,19.48927,17.89213,17.01176,16.57884,16.79492
A75,1237663269868929423,255.908862205752,78.7828224500436,4143,301,6,22,GALAXY,20.33916,18.45026,17.52826,17.08714,16.78442
A76,1237655749380669719,254.198282782871,78.7827087885488,2392,301,6,14,GALAXY,18.43629,16.76275,15.94936,15.547,15.20701
A78,1237663269332189439,257.630824915432,78.4860278694732,4143,301,5,24,GALAXY,18.82439,17.15493,16.31477,15.91225,15.57427
A79,1237663269332123864,257.198236687365,78.4324122007854,4143,301,5,23,GALAXY,19.01929,17.41553,16.7017,16.32695,16.03569
A80,1237663269332123997,257.173445360512,78.3958850119539,4143,301,5,23,GALAXY,19.88031,18.28336,17.48129,17.08025,16.75098
A81,1237663269332123885,257.341519056309,78.3682952906388,4143,301,5,23,GALAXY,18.48406,16.93654,16.05923,15.62499,15.30941
A82,1237663269331927318,255.530307680525,78.2916746203101,4143,301,5,20,GALAXY,17.61428,16.24395,15.51515,15.11197,14.80713
A83,1237663269869060292,257.254205540642,78.7718765917572,4143,301,6,24,GALAXY,17.51084,16.04759,15.24681,14.81719,14.44897
