Radio Name(A),  Opt Name(B),  Ra Radio,  Dec Radio,  Area observed,  Area detectable, flux(mJy),  log(lum)-W/Hz,  log(lum)-W/Hz-detectable,  num Opt,   num opt detectable,  Ra NED,  Dec NED,  z,  MagNED, objID SDSS,  Ra SDSS,  Dec SDSS,  Mag_u,  Mag_g,  Mag_r,  Mag_i,  Mag_z,  Note,  u-r, color classification,  radio morph  optical morph,   conclution
A71,  B71,  254.95417,  78.97222,  7.63461,  10.25142,  295.76,  21.339,  20.799,  242,  257,  254.95417,  78.97222,  0.059,  ...,  1237656565427864068,  254.95592,  78.97228,  19.99,  18.73,  18.12,  17.73,  19.99,  None,  1.87,  UN,  comp / circle /5",  ext / lenticular-S0 / 11",  0.0
A72,  B72,  257.29125,  78.87556,  6.71727,  10.25142,  1860.86,  22.138,  20.705,  235,  257,  257.29125,  78.87556,  0.063,  15.9V,  1237663269869060334,  257.29123,  78.87551,  17.48,  16.20,  15.50,  15.10,  17.48,  None,  1.99,  UN,  ext / circle center-halo around / 17",  ext / arms & bar-SBa / 15",  SFG
A73,  B73,  256.28583,  78.68500,  0.30585,  10.25142,  1128.81,  21.921,  20.179,  47,  257,  256.28583,  78.68500,  0.059,  ...,  1237663269868929212,  256.28614,  78.68497,  19.41,  17.45,  16.66,  16.36,  19.41,  opt & radi,not in the same position,  2.74,  A,  comp / circle / 6",  comp / circle / 3.5",  0.0
A74,  B74,  256.14958,  78.66806,  0.10860,  9.23694,  124.02,  20.962,  20.179,  16,  253,  256.14958,  78.66806,  0.066,  17.8V,  1237663269868929418,  256.14933,  78.66815,  19.49,  17.89,  17.01,  16.58,  19.49,  opt & radi,not in the same position,  2.48,  A,  ext / circle center / 8.8",  ? ext / lenticular-two sources-S0 /11",  0.0
A75,  B75,  255.90917,  78.78278,  0.79784,  10.25142,  132.69,  20.991,  20.200,  86,  257,  255.90750,  78.78294,  0.066,  None,  1237663269868929423,  255.90886,  78.78282,  20.34,  18.45,  17.53,  17.09,  20.34,  In the relic, optical a little off,  2.81,  A,  comp / circle / 5",  comp / circle-E2 / 6",  0.0
A76,  B76,  254.19667,  78.78306,  7.59325,  10.25142,  231.75,  21.233,  20.795,  241,  257,  254.19667,  78.78306,  0.057,  16.40,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  ext / circle center / 7",  ext / elliptical-E6 / 13.5",  0.0
A77,  B77,  254.71417,  78.51667,  4.75080,  10.25142,  330.38,  21.387,  20.500,  206,  257,  254.71417,  78.51667,  0.062,  16.11,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  ext / circle center / 7",  ext / edge on lenticular-S0 / 16",  0.0
A78,  B78,  257.63000,  78.48611,  8.60591,  10.25142,  300.79,  21.346,  20.895,  248,  257,  257.63000,  78.48611,  0.053,  16.54,  1237663269332189439,  257.63082,  78.48603,  18.82,  17.15,  16.31,  15.91,  18.82,  None,  2.51,  A,  ext / Iregular / 6.3",  ext / lenticular-S0 / 19.3",  0.0
A79,  B79,  257.19833,  78.43222,  6.97871,  10.25142,  192.51,  21.153,  20.733,  235,  257,  257.19833,  78.43222,  0.056,  17.2V,  1237663269332123864,  257.19824,  78.43241,  19.02,  17.42,  16.70,  16.33,  19.02,  None,  2.32,  A,  ext / Iregular / 10.5",  ext / elliptical-E6 / 11",  0.0
A80,  B80,  257.17417,  78.39583,  7.93428,  10.25142,  280.39,  21.316,  20.829,  244,  257,  257.17417,  78.39583,  0.057,  17.9V,  1237663269332123997,  257.17345,  78.39589,  19.88,  18.28,  17.48,  17.08,  19.88,  None,  2.40,  A,  comp / noisy /7",  comp / elliptical-E6 / 15",  0.0
A81,  B81,  257.34125,  78.36833,  9.90355,  10.25142,  644.79,  21.678,  21.014,  257,  257,  257.34125,  78.36833,  0.054,  ...,  1237663269332123885,  257.34152,  78.36830,  18.48,  16.94,  16.06,  15.62,  18.48,  None,  2.42,  A,  comp / noisy / 7.6",  comp / circle-E2 / 5",  0.0
A82,  B82,  255.53042,  78.29167,  8.68029,  10.25142,  322.89,  21.377,  20.902,  249,  257,  255.53042,  78.29167,  0.059,  15.55,  1237663269331927318,  255.53031,  78.29167,  17.61,  16.24,  15.52,  15.11,  17.61,  None,  2.10,  UN,  comp / noisy / 6.4",  ext / look like arms-SBa / 16",  0.0
A83,  B83,  257.25250,  78.77206,  4.59932,  10.25142,  2150.11,  22.201,  20.484,  203,  257,  257.25250,  78.77206,  0.039,  None,  1237663269869060292,  257.25421,  78.77188,  17.51,  16.05,  15.25,  14.82,  17.51,  None,  2.26,  A,  comp / circle / 7",  ext / bar & spiral-SBa / 23.2",  SFG
-1000000,  B84,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.89875,  78.66500,  0.052,  16.7V,  1237656565428060463,  255.89853,  78.66493,  19.38,  17.27,  16.34,  15.88,  19.38,  None,  3.04,  A,  0.0,  0.0,  0.0
-1000000,  B85,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.90542,  78.67500,  0.057,  18.0V,  1237656565428060456,  255.90519,  78.67508,  20.26,  18.41,  17.50,  17.07,  20.26,  None,  2.77,  A,  0.0,  0.0,  0.0
-1000000,  B86,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.92458,  78.65472,  0.049,  18.5R,  1237656565428060534,  255.92558,  78.65441,  21.55,  19.67,  18.80,  18.41,  21.55,  None,  2.75,  A,  0.0,  0.0,  0.0
-1000000,  B87,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.00417,  78.65833,  0.059,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B88,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.96250,  78.64306,  0.057,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B89,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.80333,  78.67222,  0.055,  17.9V,  1237656565428060201,  255.80259,  78.67228,  20.90,  18.88,  17.97,  17.55,  20.90,  None,  2.93,  A,  0.0,  0.0,  0.0
-1000000,  B90,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.90750,  78.64083,  0.059,  16.9V,  1237656565428060282,  255.90713,  78.64080,  19.42,  17.30,  16.38,  15.94,  19.42,  None,  3.05,  A,  0.0,  0.0,  0.0
-1000000,  B91,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.88417,  78.63056,  0.059,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B92,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.98625,  78.62667,  0.050,  16.4V,  1237663230678728783,  255.98571,  78.62654,  18.88,  16.87,  15.97,  15.55,  18.88,  None,  2.91,  A,  0.0,  0.0,  0.0
-1000000,  B93,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.12542,  78.64667,  0.056,  17.3V,  1237656565428060288,  256.12491,  78.64651,  19.78,  17.66,  16.73,  16.30,  19.78,  None,  3.05,  A,  0.0,  0.0,  0.0
-1000000,  B94,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.94375,  78.62333,  0.060,  17.9V,  1237663230678728788,  255.94400,  78.62322,  20.17,  18.31,  17.39,  17.06,  20.17,  None,  2.78,  A,  0.0,  0.0,  0.0
-1000000,  B95,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.10083,  78.63833,  0.058,  15.5,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B96,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.05625,  78.62861,  0.056,  14.6V,  1237663230678728781,  256.05593,  78.62872,  16.99,  14.92,  13.88,  13.47,  16.99,  None,  3.11,  A,  0.0,  0.0,  0.0
-1000000,  B97,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.74500,  78.63778,  0.053,  17.2R,  1237663269868863853,  255.74464,  78.63777,  -9999.00,  -9999.00,  17.56,  -9999.00,  -9999.00,  None,  -10016.56,  S,  0.0,  0.0,  0.0
-1000000,  B98,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.88667,  78.61722,  0.056,  18.2V,  1237663230678729072,  255.88645,  78.61722,  20.45,  18.76,  17.87,  17.46,  20.45,  None,  2.58,  A,  0.0,  0.0,  0.0
-1000000,  B99,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.93125,  78.71750,  0.058,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B100,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.74208,  78.70139,  0.053,  17.4R,  1237663269868929306,  255.74194,  78.70143,  20.53,  18.60,  17.71,  17.28,  20.53,  None,  2.82,  A,  0.0,  0.0,  0.0
-1000000,  B101,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.90958,  78.61500,  0.053,  17.4V,  1237656565428060286,  255.90917,  78.61498,  20.38,  18.31,  17.40,  16.99,  20.38,  None,  2.98,  A,  0.0,  0.0,  0.0
-1000000,  B102,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.09167,  78.70833,  0.050,  16.9V,  1237663269868929432,  256.09116,  78.70835,  19.61,  17.63,  16.72,  16.30,  19.61,  None,  2.89,  A,  0.0,  0.0,  0.0
-1000000,  B103,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.19750,  78.67528,  0.055,  17.7V,  1237663269868929451,  256.19727,  78.67530,  20.17,  18.33,  17.44,  17.02,  20.17,  None,  2.74,  A,  0.0,  0.0,  0.0
-1000000,  B104,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.16875,  78.69194,  0.062,  18.3V,  1237663269868929454,  256.16852,  78.69189,  20.82,  18.97,  18.09,  17.69,  20.82,  None,  2.72,  A,  0.0,  0.0,  0.0
-1000000,  B105,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.86958,  78.61417,  0.060,  16.7V,  1237663230678729069,  255.86917,  78.61408,  19.01,  17.15,  16.26,  15.81,  19.01,  None,  2.76,  A,  0.0,  0.0,  0.0
-1000000,  B106,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.65583,  78.67639,  0.059,  17.3V,  1237663269868929266,  255.65546,  78.67642,  19.78,  17.91,  16.96,  16.52,  19.78,  None,  2.83,  A,  0.0,  0.0,  0.0
-1000000,  B107,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.13708,  78.70556,  0.051,  17.2V,  1237663269868929444,  256.13685,  78.70553,  19.36,  17.67,  16.80,  16.40,  19.36,  None,  2.56,  A,  0.0,  0.0,  0.0
-1000000,  B108,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.21625,  78.67417,  0.059,  17.3V,  1237663269868929450,  256.21578,  78.67413,  19.72,  17.91,  16.95,  16.50,  19.72,  None,  2.77,  A,  0.0,  0.0,  0.0
-1000000,  B109,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.64458,  78.66028,  0.059,  16.9V,  1237663269868863810,  255.64395,  78.66024,  19.29,  17.40,  16.53,  16.12,  19.29,  None,  2.77,  A,  0.0,  0.0,  0.0
-1000000,  B110,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.16958,  78.62806,  0.066,  17.2V,  1237663230678728786,  256.16917,  78.62811,  19.64,  17.78,  16.86,  16.42,  19.64,  None,  2.79,  A,  0.0,  0.0,  0.0
-1000000,  B111,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.75625,  78.61444,  0.055,  16.4V,  1237663269868863820,  255.75591,  78.61432,  18.00,  16.69,  15.77,  15.32,  18.00,  None,  2.24,  A,  0.0,  0.0,  0.0
-1000000,  B112,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.26458,  78.66722,  0.056,  16.5V,  1237663269868929462,  256.26403,  78.66736,  18.85,  16.87,  15.93,  15.47,  18.85,  None,  2.92,  A,  0.0,  0.0,  0.0
-1000000,  B113,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.18333,  78.62278,  0.050,  16.2V,  1237663230678728782,  256.18258,  78.62277,  18.87,  16.80,  15.85,  15.39,  18.87,  None,  3.02,  A,  0.0,  0.0,  0.0
-1000000,  B114,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.20583,  78.62833,  0.057,  17.4R,  1237663230678728789,  256.20565,  78.62846,  20.66,  18.36,  17.43,  17.11,  20.66,  None,  3.23,  A,  0.0,  0.0,  0.0
-1000000,  B115,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.83958,  78.73167,  0.050,  16.4R,  1237656565427995041,  255.84094,  78.73152,  19.66,  17.81,  16.93,  16.51,  19.66,  None,  2.72,  A,  0.0,  0.0,  0.0
-1000000,  B116,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.24083,  78.63694,  0.065,  17.5V,  1237663269868929100,  256.24072,  78.63689,  21.27,  19.26,  18.35,  17.91,  21.27,  None,  2.91,  A,  0.0,  0.0,  0.0
-1000000,  B117,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.08875,  78.60583,  0.058,  18.2V,  1237656565428060294,  256.08841,  78.60596,  20.44,  18.42,  17.54,  17.13,  20.44,  None,  2.91,  A,  0.0,  0.0,  0.0
-1000000,  B118,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.24333,  78.70083,  0.058,  17.0V,  1237663269868929484,  256.24316,  78.70092,  19.49,  17.55,  16.65,  16.26,  19.49,  None,  2.83,  A,  0.0,  0.0,  0.0
-1000000,  B119,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.57917,  78.64833,  0.053,  ...,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B120,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.98250,  78.73889,  0.052,  17.9V,  1237663269868929407,  255.98237,  78.73889,  20.59,  18.39,  17.52,  17.11,  20.59,  None,  3.07,  A,  0.0,  0.0,  0.0
-1000000,  B121,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.57167,  78.63833,  0.052,  16.7V,  1237663269868863786,  255.57118,  78.63835,  19.11,  17.25,  16.34,  15.90,  19.11,  None,  2.77,  A,  0.0,  0.0,  0.0
-1000000,  B122,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.85708,  78.59167,  0.053,  18.3V,  1237656565428060630,  255.85665,  78.59169,  20.50,  18.87,  17.98,  17.56,  20.50,  None,  2.52,  A,  0.0,  0.0,  0.0
-1000000,  B123,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.63333,  78.71806,  0.051,  16.8V,  1237663269868929296,  255.63265,  78.71812,  19.09,  17.23,  16.34,  15.89,  19.09,  None,  2.75,  A,  0.0,  0.0,  0.0
-1000000,  B124,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.32667,  78.64611,  0.059,  16.6V,  1237663230678729233,  256.32658,  78.64602,  19.43,  17.38,  16.40,  15.94,  19.43,  None,  3.02,  A,  0.0,  0.0,  0.0
-1000000,  B125,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.35000,  78.67306,  0.060,  17.7V,  1237663269868929502,  256.34995,  78.67304,  20.74,  18.29,  17.39,  16.96,  20.74,  None,  3.36,  A,  0.0,  0.0,  0.0
-1000000,  B126,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.36292,  78.64639,  0.065,  16.6V,  1237663269868929473,  256.36279,  78.64646,  18.98,  17.06,  16.13,  15.70,  18.98,  None,  2.85,  A,  0.0,  0.0,  0.0
-1000000,  B127,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.37750,  78.67194,  0.057,  16.4V,  1237663269868929501,  256.37725,  78.67194,  18.71,  16.82,  15.90,  15.47,  18.71,  None,  2.81,  A,  0.0,  0.0,  0.0
-1000000,  B128,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.57125,  78.72139,  0.060,  16.6V,  1237663269868863846,  255.57083,  78.72135,  19.05,  17.14,  16.26,  15.83,  19.05,  None,  2.79,  A,  0.0,  0.0,  0.0
-1000000,  B129,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.05083,  78.58000,  0.066,  17.5V,  1237656565428060668,  256.05042,  78.58004,  19.95,  18.11,  17.15,  16.71,  19.95,  None,  2.80,  A,  0.0,  0.0,  0.0
-1000000,  B130,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.94667,  78.57639,  0.058,  17.3V,  1237656565428060665,  255.94626,  78.57643,  19.49,  17.81,  16.94,  16.54,  19.49,  None,  2.55,  A,  0.0,  0.0,  0.0
-1000000,  B131,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.38625,  78.65056,  0.051,  16.9V,  1237663269868929475,  256.38604,  78.65043,  19.39,  17.60,  16.71,  16.29,  19.39,  None,  2.68,  A,  0.0,  0.0,  0.0
-1000000,  B132,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.73000,  78.58444,  0.055,  17.0V,  1237663230678729030,  255.72962,  78.58436,  19.39,  17.61,  16.79,  16.38,  19.39,  None,  2.60,  A,  0.0,  0.0,  0.0
-1000000,  B133,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.58417,  78.60361,  0.052,  16.8V,  1237663269868863766,  255.58347,  78.60343,  19.50,  17.35,  16.42,  15.98,  19.50,  None,  3.08,  A,  0.0,  0.0,  0.0
-1000000,  B134,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.38958,  78.69472,  0.059,  18.3V,  1237663269868994889,  256.38994,  78.69480,  -9999.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B135,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.07917,  78.75694,  0.066,  ...,  1237663269868929459,  256.07929,  78.75695,  22.19,  19.23,  17.72,  16.86,  22.19,  None,  4.47,  A,  0.0,  0.0,  0.0
-1000000,  B136,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.49208,  78.71056,  0.049,  16.6R,  1237656565427994782,  255.49307,  78.71049,  18.70,  17.51,  17.06,  16.90,  18.70,  None,  1.64,  UN,  0.0,  0.0,  0.0
-1000000,  B137,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.11792,  78.75778,  0.058,  18.6V,  1237663269868929588,  256.11763,  78.75774,  21.16,  18.92,  18.07,  17.70,  21.16,  None,  3.10,  A,  0.0,  0.0,  0.0
-1000000,  B138,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.59500,  78.59389,  0.056,  16.6V,  1237663230678729015,  255.59474,  78.59390,  -9999.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B139,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.44833,  78.66583,  0.062,  ...,  1237663269868929524,  256.44887,  78.66580,  21.00,  19.04,  18.14,  17.74,  21.00,  None,  2.86,  A,  0.0,  0.0,  0.0
-1000000,  B140,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.61292,  78.74694,  0.056,  17.1V,  1237663269868929304,  255.61234,  78.74701,  19.54,  17.72,  16.79,  16.35,  19.54,  None,  2.75,  A,  0.0,  0.0,  0.0
-1000000,  B141,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.80542,  78.76556,  0.052,  16.8V,  1237656565427994960,  255.80550,  78.76554,  19.41,  17.34,  16.40,  15.94,  19.41,  None,  3.01,  A,  0.0,  0.0,  0.0
-1000000,  B142,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.24708,  78.58444,  0.057,  16.8V,  1237656565428060676,  256.24701,  78.58444,  19.16,  17.15,  16.24,  15.80,  19.16,  None,  2.92,  A,  0.0,  0.0,  0.0
-1000000,  B143,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.19625,  78.57611,  0.063,  16.3R,  1237663230678728932,  256.19752,  78.57582,  19.50,  17.55,  16.60,  16.14,  19.50,  None,  2.89,  A,  0.0,  0.0,  0.0
-1000000,  B144,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.59000,  78.75056,  0.059,  17.6V,  1237656565427994958,  255.58984,  78.75050,  19.96,  18.06,  17.15,  16.72,  19.96,  None,  2.80,  A,  0.0,  0.0,  0.0
-1000000,  B145,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.38000,  78.66972,  0.066,  19.3R,  1237656565427995567,  255.38126,  78.66952,  25.90,  21.26,  19.76,  18.94,  25.90,  None,  6.14,  A,  0.0,  0.0,  0.0
-1000000,  B146,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.43417,  78.61472,  0.060,  17.5V,  1237656565428060229,  255.43375,  78.61474,  20.21,  18.15,  17.28,  16.86,  20.21,  None,  2.93,  A,  0.0,  0.0,  0.0
-1000000,  B147,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.01750,  78.55639,  0.058,  17.0V,  1237663230678729108,  256.01698,  78.55627,  19.41,  17.48,  16.58,  16.14,  19.41,  None,  2.84,  A,  0.0,  0.0,  0.0
-1000000,  B148,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.38292,  78.59722,  0.062,  17.8V,  1237663230678729376,  256.38229,  78.59717,  19.46,  17.90,  17.10,  16.70,  19.46,  None,  2.36,  A,  0.0,  0.0,  0.0
-1000000,  B149,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.65125,  78.76611,  0.063,  16.8V,  1237656565427994949,  255.65130,  78.76603,  19.25,  17.33,  16.39,  15.94,  19.25,  None,  2.87,  A,  0.0,  0.0,  0.0
-1000000,  B150,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.42708,  78.60694,  0.059,  17.6V,  1237663230678729264,  256.42686,  78.60691,  19.94,  18.04,  17.11,  16.69,  19.94,  None,  2.83,  A,  0.0,  0.0,  0.0
-1000000,  B151,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  256.23417,  78.56750,  0.062,  18.3V,  1237656565428060724,  256.23377,  78.56755,  21.19,  18.84,  17.97,  17.57,  21.19,  None,  3.22,  A,  0.0,  0.0,  0.0
-1000000,  B152,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.40917,  78.72139,  0.057,  17.0R,  1237663269868863610,  255.40995,  78.72108,  19.98,  17.98,  17.08,  16.64,  19.98,  None,  2.90,  A,  0.0,  0.0,  0.0
-1000000,  B153,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.80208,  78.55250,  0.055,  16.6V,  1237663230678729036,  255.80149,  78.55242,  18.92,  16.95,  16.08,  15.64,  18.92,  None,  2.84,  A,  0.0,  0.0,  0.0
-1000000,  B154,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.54458,  78.75806,  0.060,  16.1V,  1237663269868929276,  255.54410,  78.75800,  18.23,  16.43,  15.63,  15.26,  18.23,  None,  2.59,  A,  0.0,  0.0,  0.0
-1000000,  B155,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.66042,  78.55944,  0.051,  16.6V,  1237663230678729014,  255.66069,  78.55949,  -9999.00,  -9999.00,  -9999.00,  -9999.00,  -9999.00,  None,  0.00,  UN,  0.0,  0.0,  0.0
-1000000,  B156,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  -1000000,  255.99333,  78.54306,  0.057,  16.6R,  1237663230678729064,  255.99456,  78.54282,  19.56,  17.75,  16.86,  16.43,  19.56,  None,  2.70,  A,  0.0,  0.0,  0.0
