B231,1237663269332058259,256.634842601872,78.4170360298987,4143,301,5,22,GALAXY,20.95617,24.93762,17.51374,17.05728,16.8723
B232,1237663269868994666,256.837624541765,78.8939525781986,4143,301,6,23,GALAXY,19.75941,17.69366,16.75724,16.37802,15.9954
B233,1237656565428191390,256.149932371594,78.3800261955179,2582,301,6,71,GALAXY,19.8294,18.07504,17.18774,16.74758,16.38943
B234,1237662720113246489,254.471385983163,78.6235664538518,4015,301,6,24,GALAXY,19.75821,18.36566,17.69249,17.32443,17.07024
B236,1237663269869060317,257.376242029421,78.7626770504119,4143,301,6,24,GALAXY,19.95523,18.38684,17.49159,17.11728,16.76283
B237,1237655749380800755,254.426062354602,78.5920168763247,2392,301,6,16,GALAXY,19.54803,17.48457,16.59538,16.15301,15.8209
B238,1237663269332058386,256.459880045515,78.3762809658683,4143,301,5,22,GALAXY,18.27622,16.525,15.63491,15.20821,14.91353
B239,1237656565428191444,256.354463973241,78.3668332133737,2582,301,6,71,GALAXY,19.31005,17.47027,16.58912,16.18044,15.81689
B240,1237663230678860039,257.441389919101,78.552055683511,4134,301,5,45,GALAXY,20.14231,17.99384,17.06985,16.60383,16.30067
B241,1237656565427929291,255.165848765504,78.9501588287171,2582,301,6,67,GALAXY,19.07225,18.05849,17.75862,17.52944,17.36284
B242,1237663230678860111,257.559708566587,78.657005651003,4134,301,5,45,GALAXY,18.9879,17.01279,16.05809,15.58141,15.21654
B243,1237655749380735262,254.257853023718,78.6574070091519,2392,301,6,15,GALAXY,19.3362,17.33235,16.44393,16.01782,15.67806
B244,1237663269332058433,256.645841747966,78.365618579191,4143,301,5,22,GALAXY,19.76899,17.97944,17.08945,16.65538,16.36636
B245,1237655749380670068,254.323472396567,78.7849011982458,2392,301,6,14,GALAXY,20.92768,18.8176,18.03934,17.66556,17.39955
B247,1237662720113246543,254.272546185798,78.5466282675003,4015,301,6,24,GALAXY,18.86107,16.71905,15.75023,15.29198,14.90986
B248,1237662720113246478,254.170599645559,78.6180600143803,4015,301,6,24,GALAXY,19.57902,17.63789,16.75007,16.33539,15.98882
B249,1237663230678860095,257.639536826895,78.5650047443461,4134,301,5,45,GALAXY,19.43681,17.31142,16.35509,15.88921,15.54321
B251,1237663269332123802,257.097094071913,78.3742675544433,4143,301,5,23,GALAXY,19.19571,17.59415,16.89667,16.58955,16.32833
B253,1237656564891189481,254.078533650188,78.5354708776282,2582,301,5,69,GALAXY,19.63305,17.7863,16.88362,16.43107,16.0939
B255,1237663231215730857,256.600801353299,79.0439153813197,4134,301,6,45,GALAXY,20.05473,18.45749,17.68272,17.29157,16.99495
B256,1237663230678860162,257.956504360448,78.5977029849027,4134,301,5,45,GALAXY,19.38385,17.63032,16.69158,16.25633,15.88195
B257,1237663269332123866,257.313026756811,78.3664974619908,4143,301,5,23,GALAXY,19.26843,17.51043,16.70788,16.34368,16.11533
